3.3474	0.00239975	47995	19952005	0
3.3973999999999998	0.0024519	49038	19950962	0
3.4474	0.0024864	49728	19950272	0
3.4974	0.0025305	50610	19949390	0
3.5474	0.00257465	51493	19948507	0
3.3474	0.00257495	51499	19948501	0
3.3973999999999998	0.0025555	51110	19948890	0
3.4474	0.0024645	49290	19950710	0
3.4974	0.0024317	48634	19951366	0
3.5474	0.00241735	48347	19951653	0
